0.000428099,0.177111,-0.0416691,-0.0414008,-0.000189614,-0.00127697,0.186351,0.000542835,5.24953e-05,0.000130489,-0.0891501,9.18286e-05,0.0294552,-0.000258941,-0.160109,0.000158738,0.000224332,-1.15993,-1.30903,-9.36273e-05,-0.144331,-0.847934,-1.11488,-1.58161e-05,0.0577668
-0.150095,0.000236704,-0.554825,-0.172495,-4.76138e-05,-0.484492,0.000458842,0.000319095,0.000472713,-0.180938,-0.00057165,-0.212987,-3.46596e-05,-0.860213,-0.26713,0.298351,-0.188375,-0.649671,0.000164339,0.378012,-0.598371,-0.998895,-0.417608,0.330085,-0.000200495
-0.361302,0.234387,-0.000134562,-0.135752,0.000172012,-0.709444,0.000157512,-0.880033,0.000268581,-0.253429,-0.000261295,0.0001383,-0.000149452,-0.840151,0.230833,-0.546762,-0.272054,-0.738187,-0.599037,-0.394838,-0.653027,-0.0665247,-0.75819,-6.59637e-05,0.000386576
0.000261535,-0.000179689,-0.615818,-8.96879e-05,-7.79153e-05,-0.520451,0.121142,-0.350961,0.000531403,-0.0078994,-0.000125271,-0.000196339,0.387122,-0.478295,0.317454,1.59215e-05,0.000412278,-0.000326859,-0.0583095,-0.000497228,-0.359043,0.000382807,-0.114836,-0.000560642,0.00639504
-9.97807e-05,1.48972e-05,-0.0328899,-0.0315514,-0.000134436,-0.63746,-0.0730488,-0.338467,0.209197,0.000536066,0.000527629,5.63025e-05,-0.000520364,0.000410458,-2.35586e-05,-0.000149794,-0.000440016,-0.068852,-1.11864,0.000190576,-0.000324521,-1.00279,-0.317262,-0.140606,0.000338942
-0.0002572,0.315704,-0.10291,-0.0900719,0.00130159,-0.820244,-0.000167766,0.000482566,-0.000398605,0.00049358,0.000389844,-0.000391919,7.19656e-05,-0.174726,-8.71094e-06,-0.000345576,-0.00024161,-0.431561,-0.608434,4.00755e-05,-0.883997,-0.840879,0.00025562,0.0926683,0.00024441
-0.000469137,-5.24484e-05,-0.0407692,-0.00676674,0.272888,-0.000130602,-0.000208623,0.000215015,-0.115587,-0.000481846,-0.000224188,-0.000569801,0.000495076,-0.781362,0.000538395,0.119729,0.000479947,-0.89616,-0.546711,-6.63347e-05,-0.5878,-1.1879,-0.29256,-6.74538e-05,-0.271857
0.000533102,0.272179,-0.0948737,0.293282,-0.000308735,-0.834964,0.000435086,-0.000184154,0.000528051,-8.03068e-05,-0.000464837,0.000405892,0.000204512,-1.6783,-0.00039115,-0.120286,0.000223038,-2.01635,-1.60392,-0.219768,-1.48592,-1.39555,-0.712698,-0.00011681,-0.000534369
-4.09814e-05,-9.01453e-06,-0.031558,-0.0313366,0.000602309,-0.00041768,0.000309892,-0.945475,-0.124046,-0.00045812,-0.2688,0.000223356,0.000410069,-1.517,0.000407344,-6.85764e-05,0.167074,-1.10196,-0.0494308,-0.117265,-0.012089,-1.18636,0.000483978,0.000502459,0.373452
-0.00058925,0.000241062,-0.0173489,-0.0171359,-0.000385855,0.000387164,-0.417043,-0.617827,0.000141279,-0.000162026,-0.202293,0.0315066,0.127398,-1.41783,0.0342533,-0.15748,0.000465175,-1.08,-1.46642,0.000142422,-0.415613,-0.149459,-0.961783,-0.000321343,0.144598
-0.317829,-0.000534439,-0.216833,0.28187,-0.225118,-0.000552654,-3.06036e-05,-0.944437,5.86883e-05,-1.70356e-05,-0.290871,0.000269902,-0.000577594,-0.827746,-0.0643638,0.000219795,0.304622,-0.609347,-0.640029,-0.000248975,-1.23702,0.000461369,-0.0113096,0.0986838,-0.161227
0.000311653,-0.23083,-0.246569,-0.11376,0.000555162,-0.000208421,0.0411849,0.000372137,4.89239e-05,0.000292309,-0.000254989,0.000100695,0.000145339,-0.887649,0.000273587,-0.000458043,-9.94804e-05,-1.25946,-0.884662,-0.000596396,-0.0971263,-1.48703,-0.887852,-3.26939e-05,0.00059523
-0.100869,-0.000147429,-0.110464,0.0215103,-0.000588598,-0.216858,0.175483,-0.816407,0.000818818,-0.318447,0.138826,-0.389273,-0.000550499,-0.206446,-4.1688e-05,-4.80653e-05,-0.214721,-0.292352,-0.042331,-0.00010592,-0.343388,-0.985853,-0.651216,-0.245991,-0.000238345
-2.05814e-06,2.01335e-06,0.00902963,0.37462,-0.0002869,0.000154631,-0.000354979,-0.000129814,-0.202189,-0.000173399,0.000459851,-0.000380743,0.000456241,-1.56984,0.000342464,0.00821101,-6.32514e-05,-0.577542,-1.01557,8.94258e-05,-1.5267,-0.600359,-0.337091,0.000227154,-0.0162667
-0.000495868,0.00056551,0.242504,0.0824137,-0.0004806,-1.0449,-0.0644385,-0.000149742,0.000295776,-0.000429639,0.259737,0.000233064,-0.000104455,-1.19704,-0.287193,0.00703798,0.00025453,-1.65414,-1.8006,0.133175,-0.520961,0.000458157,-0.269288,0.198785,0.000188902
-2.11416e-06,-0.19788,0.0443421,0.265804,-0.196351,-0.798245,-0.0731644,-0.000291593,-0.000161644,-0.000556044,0.000483891,0.000251674,0.000111517,-0.455672,-0.259965,0.00822112,-3.73101e-05,-0.233075,-0.70598,-0.000219404,-1.73819,-0.799224,-0.000183935,8.41269e-05,-0.0634924
-0.000500589,0.443166,-0.000398933,0.204528,0.000319075,-0.557717,-0.000504745,-0.645479,-0.00028142,0.000288978,6.19888e-05,-0.352274,-0.000490702,-1.19588,-0.162026,0.182313,0.16936,-1.20509,-0.714767,0.21844,-0.671055,-0.000602683,-0.254092,0.115546,-0.0498492
0.000312435,-0.283019,-0.759391,-0.0311544,0.174002,-0.822796,0.000481351,0.000558428,0.0216372,0.330576,-0.000442996,-0.000219129,0.000516312,-0.469399,-0.166184,-0.341206,-0.000250529,-0.802595,-1.09335,0.000312932,-0.439746,-1.15537,-0.000172992,-0.000305291,-0.266318
0.000195381,0.000293428,-0.000987102,-0.000982405,4.00167e-05,0.000235681,-0.0936986,-0.000591447,-0.116119,-0.000325581,-0.000162525,0.0211833,0.000290915,-0.981512,0.000162386,2.11329e-05,-0.000116964,-0.460209,-0.929417,0.000519858,-1.37405,-0.131002,0.000182963,-0.318136,0.322796
1.1343,0.0472205,-0.134781,-0.423538,0.00025657,2.11175,0.968405,2.12599,0.860388,1.19333,3.26441,4.09333,3.45277,9.41578,6.38346,6.12337,7.28469,9.25494,7.70204,7.39993,7.85823,8.46572,8.19179,7.03152,7.47398
0.817883,-0.154459,0.150153,-0.000526028,-5.81709e-05,2.70642,1.81017,3.0576,1.83476,1.14016,2.54358,4.18052,3.56156,8.74056,6.75505,5.32803,6.7267,8.91456,8.38555,7.20958,8.1581,8.53684,8.32673,6.68971,7.05273
-0.000401716,0.000348559,0.137525,0.000427463,-0.000178007,2.1036,1.04168,1.19758,2.11822,2.36112,2.06983,3.80943,4.69398,7.51803,6.22124,6.22978,6.61019,7.62368,8.55038,7.319,8.25897,8.44714,6.3049,6.32283,6.62263
0.000429373,0.222377,0.0156873,0.221887,0.159476,0.784262,0.291187,0.999893,0.811659,2.38167,2.48522,2.61019,3.84213,8.12552,5.51634,7.44375,6.75251,7.60181,7.57501,6.78141,8.91148,7.17037,6.48633,7.27276,6.63345
0.834786,0.0625741,0.000184688,0.252791,0.565575,1.7165,0.7142,2.39938,1.75743,1.56564,2.87265,3.06629,4.76758,7.50342,6.60097,6.73016,6.54361,8.35987,9.11035,6.16939,9.13637,8.43112,6.91715,7.25951,6.76192
0.425573,0.117271,-0.000242112,0.000313379,-0.000222161,0.782993,0.879834,1.43726,0.420071,2.09908,3.02431,3.07063,3.53211,7.53136,5.70913,7.21364,5.8753,9.06838,9.23241,6.27635,7.85009,6.98964,6.52075,5.78083,7.65004
0.403135,-0.000502369,0.531904,-0.0393308,0.487281,1.56627,1.73178,1.36269,1.12161,2.73705,1.71295,3.75434,3.50669,8.50401,6.75589,6.15998,5.8107,9.25365,7.52819,6.82634,7.63616,8.45343,7.47945,6.15903,7.65227
2.25398e-05,0.422484,0.000500601,-9.28212e-05,0.000468329,1.10207,0.488524,2.12342,0.22607,2.46239,1.53542,3.69445,3.3767,8.46599,6.747,5.96677,5.87826,7.78783,9.11539,7.46235,8.25978,8.62941,6.42198,5.81207,6.60715
0.000600373,-0.00046849,0.0519871,0.000492452,-0.000516087,0.000296518,-0.000524955,0.000578435,5.87003e-05,0.000239329,0.000189959,-0.0877924,-0.0003994,-1.74211,-0.0713796,-0.317164,0.000548298,-1.4112,-0.491578,7.16532e-05,-0.570982,-0.00822299,0.000476368,-0.000146377,-0.260206
-0.000475127,-0.0188883,0.000265994,0.281284,0.723062,2.22317,1.24606,2.39168,2.04424,2.11958,1.93886,3.01352,3.41659,7.74882,6.77866,6.57781,6.94289,8.92047,9.23502,6.43204,8.71036,8.1704,7.54816,7.02016,6.06696
0.243625,0.000353036,0.786994,-0.000467892,0.545504,1.45908,0.000350112,1.41588,1.06485,1.12682,2.79054,3.20463,3.02329,9.23803,6.75113,7.00133,6.97559,9.51314,8.30712,7.09157,8.96547,6.97973,7.93859,7.50456,6.21445
